mgrnu,name,confirm_da,address,sigungu,ins_place,road,road_type,ins_date,lng,lat,geometry
14008.0,전자신호 제어,2020-12-31,부산광역시 수영구 민락동 416-4,수영구,민락현대아파트,수영로,교차로,1998-02-01,129.1229869,35.16601805,POINT (129.1229869 35.16601805)
14009.0,전자신호 제어,2020-12-31,부산광역시 수영구 남천2동 7-18,수영구,수영구청,,교차로,1998-02-01,129.1114067,35.14589784,POINT (129.1114067 35.14589784)
14010.0,전자신호 제어,2020-12-31,부산광역시 수영구 광안2동 190-18,수영구,태창카바 (서호병원앞),,교차로,1998-02-01,129.1134367,35.14909714,POINT (129.1134367 35.14909714)
14011.0,전자신호 제어,2020-12-31,부산광역시 수영구 광안동 173-22,수영구,수협광남지소,,단일로,1998-02-01,129.1164776,35.15317945,POINT (129.1164776 35.15317945)
14012.0,전자신호 제어,2020-12-31,부산광역시 수영구 광안2동 158-60,수영구,해변로타리,,교차로,1998-02-01,129.1180299,35.15513014,POINT (129.1180299 35.15513014)
14013.0,전자신호 제어,2020-12-31,부산광역시 수영구 민락동 161-25,수영구,동방오거리,,교차로,2010-10-01,129.1210663,35.15885182,POINT (129.1210663 35.15885182)
14014.0,전자신호 제어,2020-12-31,부산광역시 수영구 민락동 38-18,수영구,민락새마을금고,,교차로,1998-02-01,129.1234294,35.1590913,POINT (129.1234294 35.1590913)
14015.0,전자신호 제어,2020-12-31,부산광역시 수영구 민락동 29-12,수영구,용화여객,,교차로,1998-02-01,129.126776,35.15980833,POINT (129.126776 35.15980833)
14016.0,전자신호 제어,2020-12-31,부산광역시 수영구 광안2동 141-18,수영구,세강병원(광안시장),,단일로,2010-10-01,129.1137667,35.1596133,POINT (129.1137667 35.1596133)
14017.0,전자신호 제어,2020-12-31,부산광역시 수영구 민락동 60-1,수영구,수영2호교(민락),,교차로,1998-02-01,129.1285789,35.16001688,POINT (129.1285789 35.16001688)
14018.0,전자신호 제어,2020-12-31,부산광역시 수영구 남천1동 148-73,수영구,삼익유수풀장,,교차로,2010-10-01,129.1146198,35.14090164,POINT (129.1146198 35.14090164)
14019.0,전자신호 제어,2020-12-31,부산광역시 수영구 남천1동 545-2,수영구,49호광장(도시가스),,교차로,2013-01-31,129.1109928,35.13725731,POINT (129.1109928 35.13725731)
14020.0,전자신호 제어,2020-12-31,부산광역시 수영구 광안2동 150-20,수영구,광안초교,,단일로,1999-01-01,129.1161609,35.15570626,POINT (129.1161609 35.15570626)
14021.0,전자신호 제어,2020-12-31,부산광역시 수영구 광안2동 157-35,수영구,광안여중,,단일로,1999-01-01,129.1192594,35.15675029,POINT (129.1192594 35.15675029)
14022.0,일반신호 제어,2020-12-31,부산광역시 수영구 민락동 147-12,수영구,민안초교,,단일로,2004-02-01,129.1199238,35.1619812,POINT (129.1199238 35.1619812)
14023.0,일반신호 제어,2020-12-31,부산광역시 수영구 민락동 129-24,수영구,건강약국(복개도로),,단일로,2004-02-01,129.1184251,35.16634875,POINT (129.1184251 35.16634875)
14024.0,전자신호 제어,2020-12-31,부산광역시 수영구 남천2동 3-18,수영구,협진태양맨션,,교차로,1999-12-01,129.1144101,35.14805158,POINT (129.1144101 35.14805158)
14025.0,전자신호 제어,2020-12-31,부산광역시 수영구 남천2동 5-13,수영구,삼익비치B상가,,단일로,1999-12-01,129.1144828,35.14613997,POINT (129.1144828 35.14613997)
14051.0,전자신호 제어,2020-12-31,부산광역시 수영구 망미1동 857-2,수영구,병무청(더#아파트),,교차로,1998-02-01,129.1047533,35.17242353,POINT (129.1047533 35.17242353)
14052.0,전자신호 제어,2020-12-31,부산광역시 수영구 수영동 506-2,수영구,대영주유소,수영로,교차로,1998-02-01,129.1193363,35.16875604,POINT (129.1193363 35.16875604)
14053.0,전자신호 제어,2020-12-31,부산광역시 수영구 망미1동 426-1,수영구,국화맨션,,교차로,1999-01-01,129.1084771,35.17259678,POINT (129.1084771 35.17259678)
14054.0,일반신호 제어,2020-12-31,부산광역시 수영구 수영동 472-1,수영구,성도마성당입구,,교차로,2005-05-01,129.112328,35.1740397,POINT (129.112328 35.1740397)
14055.0,전자신호 제어,2020-12-31,부산광역시 수영구 망미2동 186-1,수영구,E편한세상3차,,교차로,2008-01-01,129.1157085,35.18121063,POINT (129.1157085 35.18121063)
14056.0,일반신호 제어,2020-12-31,부산광역시 수영구 망미동 205-4,수영구,풍신산업사앞,,교차로,1998-07-01,129.1174823,35.1768586,POINT (129.1174823 35.1768586)
14057.0,일반신호 제어,2020-12-31,부산광역시 수영구 수영동 488-26,수영구,수영동 서경슈퍼앞,,교차로,2005-05-01,129.1190631,35.17204862,POINT (129.1190631 35.17204862)
14058.0,전자신호 제어,2020-12-31,부산광역시 수영구 수영동 207-6,수영구,유림상사,,교차로,2008-01-01,129.1162311,35.17126354,POINT (129.1162311 35.17126354)
14059.0,일반신호 제어,2020-12-31,부산광역시 수영구 수영동 498-8,수영구,협성르네상스타워,,교차로,1999-01-01,129.1206355,35.17063692,POINT (129.1206355 35.17063692)
14060.0,전자신호 제어,2020-12-31,부산광역시 수영구 망미1동 462-7,수영구,수영동양아파트입구,,단일로,2006-07-01,129.1032661,35.17609673,POINT (129.1032661 35.17609673)
14061.0,전자신호 제어,2020-12-31,부산광역시 수영구 망미동 803-8,수영구,(가변)망미아파트앞(병무청),연수로,가변차로,2006-07-01,129.0802187,35.18408371,POINT (129.0802187 35.18408371)
14062.0,전자신호 제어,2020-12-31,부산광역시 수영구 망미동 832-2,수영구,(가변)망미여중앞(망미여중),연수로,가변차로,2006-07-01,129.0802187,35.18408371,POINT (129.0802187 35.18408371)
14063.0,전자신호 제어,2020-12-31,부산광역시 수영구 망미2동 27-5,수영구,E편한세상2차,,교차로,2008-11-01,129.1151821,35.18125154,POINT (129.1151821 35.18125154)
14064.0,전자신호 제어,2020-12-31,부산광역시 수영구 망미2동 1081-5,수영구,수영자동차학원 입구,,교차로,2008-11-01,129.1156471,35.18314016,POINT (129.1156471 35.18314016)
14065.0,일반신호 제어,2020-12-31,부산광역시 수영구 망미동 797-27,수영구,수미초교,,단일로,2008-10-01,129.1033716,35.17010154,POINT (129.1033716 35.17010154)
14066.0,일반신호 제어,2020-12-31,부산광역시 수영구 망미동 196-7,수영구,코스트코 홀세일,,교차로,2009-06-01,129.1158997,35.17913569,POINT (129.1158997 35.17913569)
14067.0,전자신호 제어,2020-12-31,부산광역시 수영구 망미동 853-2,수영구,부산지방병무청,,교차로,2010-04-16,129.1038891,35.17264775,POINT (129.1038891 35.17264775)
14068.0,일반신호 제어,2020-12-31,부산광역시 수영구 수영동 265-15,수영구,망미초교,,단일로,1996-12-01,129.1148622,35.16989704,POINT (129.1148622 35.16989704)
14069.0,일반신호 제어,2020-12-31,부산광역시 수영구 수영동 500-13,수영구,수영동동방볼링장앞,,단일로,2003-10-01,129.1196375,35.16990703,POINT (129.1196375 35.16990703)
14070.0,전자신호 제어,2020-12-31,부산광역시 수영구 수영동 209-7,수영구,좌수영교(한성기린아파트),,교차로,2004-02-01,129.1159665,35.17118486,POINT (129.1159665 35.17118486)
14071.0,일반신호 제어,2020-12-31,부산광역시 수영구 수영동 494-7,수영구,협성르네상스아파트 앞,,교차로,2004-07-01,129.1203753,35.17167592,POINT (129.1203753 35.17167592)
14072.0,전자신호 제어,2020-12-31,부산광역시 수영구 망미2동 196-1,수영구,E편한세상1차,,교차로,2008-11-01,129.1162691,35.17965508,POINT (129.1162691 35.17965508)
14073.0,일반신호 제어,2020-12-31,부산광역시 수영구 수영동 437-6,수영구,수영현대아파트 102동 앞,,단일로,2012-01-01,129.1227074,35.1696352,POINT (129.1227074 35.1696352)
14074.0,전자신호 제어,2020-12-31,부산광역시 수영구 망미동 497-10,수영구,고려제강 연수원,,교차로,2013-08-01,129.1131242,35.17768299,POINT (129.1131242 35.17768299)
14075.0,전자신호 제어,2020-12-31,부산광역시 수영구 망미동 194-7,수영구,코스트코 주차장,,교차로,2013-08-01,129.1140641,35.17898134,POINT (129.1140641 35.17898134)
2001.0,전자신호 제어,2020-12-31,부산광역시 서구 남포동 6가 113,서구,충무로타리,,교차로,2009-03-01,129.0194264,35.10151142,POINT (129.0194264 35.10151142)
2002.0,전자신호 제어,2020-12-31,부산광역시 서구 토성동5가 40-10,서구,완월로타리,,교차로,2008-09-01,129.0224593,35.09669938,POINT (129.0224593 35.09669938)
2003.0,전자신호 제어,2020-12-31,부산광역시 서구 초장동 53-5,서구,초장동,,단일로,1997-02-01,129.0200964,35.09807142,POINT (129.0200964 35.09807142)
2004.0,전자신호 제어,2020-12-31,부산광역시 서구 토성동 3가 12,서구,토성로타리,,교차로,1997-02-01,129.0207815,35.1011124,POINT (129.0207815 35.1011124)
2005.0,전자신호 제어,2020-12-31,부산광역시 서구 부민동 2가 5-1,서구,부민로타리,,교차로,2010-10-01,129.0211173,35.10516589,POINT (129.0211173 35.10516589)
2006.0,전자신호 제어,2020-12-31,부산광역시 서구 부민동 22-1,서구,영락교회,,교차로,1997-02-01,129.0206767,35.1067741,POINT (129.0206767 35.1067741)
2007.0,전자신호 제어,2020-12-31,부산광역시 서구 부민동 1가 6-1,서구,법원로타리,,교차로,1997-02-01,129.0194103,35.10373802,POINT (129.0194103 35.10373802)
2008.0,전자신호 제어,2020-12-31,부산광역시 서구 부민동 1가 20-30,서구,부용로타리,,교차로,2010-10-01,129.0194103,35.10373802,POINT (129.0194103 35.10373802)
2009.0,전자신호 제어,2020-12-31,부산광역시 서구 서대신2동 120-7,서구,대신로타리,,교차로,1997-02-01,129.0121221,35.10953211,POINT (129.0121221 35.10953211)
2010.0,전자신호 제어,2020-12-31,부산광역시 서구 서대신동2가 336-1,서구,서대신로타리,낙동대로,교차로,1997-02-01,129.0115679,35.11084378,POINT (129.0115679 35.11084378)
2011.0,전자신호 제어,2020-12-31,부산광역시 서구 서대신3동 521,서구,경남상고,망양로,단일로,1997-02-01,129.0133074,35.11577794,POINT (129.0133074 35.11577794)
2012.0,전자신호 제어,2020-12-31,부산광역시 서구 서대신4동 210,서구,구덕운동장,망양로,교차로,1997-02-01,129.0151975,35.11603252,POINT (129.0151975 35.11603252)
2013.0,전자신호 제어,2020-12-31,부산광역시 서구 동대신3동 156-8,서구,구덕로타리,,교차로,1997-02-01,129.0172976,35.11553715,POINT (129.0172976 35.11553715)
2014.0,전자신호 제어,2020-12-31,부산광역시 서구 동대신2동 252-3,서구,서여고,,단일로,1997-02-01,129.0202246,35.11361956,POINT (129.0202246 35.11361956)
2015.0,전자신호 제어,2020-12-31,부산광역시 서구 동대신2동 204-7,서구,동대신로타리,,교차로,1997-02-01,129.0212408,35.11153777,POINT (129.0212408 35.11153777)
2016.0,전자신호 제어,2020-12-31,부산광역시 서구 동대신2동 331-1,서구,베드로산부인과,,단일로,1997-02-01,129.0167757,35.11238662,POINT (129.0167757 35.11238662)
2017.0,전자신호 제어,2020-12-31,부산광역시 서구 남부민1동 686,서구,새벽시장,,교차로,1999-01-01,129.0241566,35.09298026,POINT (129.0241566 35.09298026)
2018.0,전자신호 제어,2020-12-31,부산광역시 서구 남부민1동 650-2,서구,㈜동남,,교차로,2010-10-01,129.0241518,35.08909524,POINT (129.0241518 35.08909524)
2019.0,전자신호 제어,2020-12-31,부산광역시 서구 남부민1동 691-3,서구,공동어시장,,교차로,2001-02-01,129.0263663,35.08990578,POINT (129.0263663 35.08990578)
2020.0,전자신호 제어,2020-12-31,부산광역시 서구 남부민3동 653-8,서구,대진타워,,교차로,2010-10-01,129.0243583,35.08719153,POINT (129.0243583 35.08719153)
2021.0,전자신호 제어,2020-12-31,부산광역시 서구 남부민3동 693-2,서구,모피고냉장,,교차로,2001-02-01,129.0251928,35.08465151,POINT (129.0251928 35.08465151)
2022.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 676-1,서구,암남동사무소,,단일로,2007-07-01,129.0213398,35.07994267,POINT (129.0213398 35.07994267)
2023.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 41,서구,고신의료원,,교차로,2001-02-01,129.0161445,35.0801306,POINT (129.0161445 35.0801306)
2024.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 73-4,서구,약수탕,,단일로,2001-02-01,129.0174644,35.07957867,POINT (129.0174644 35.07957867)
2025.0,일반신호 제어,2020-12-31,부산광역시 서구 암남동 313,서구,송도초교,,단일로,2004-10-01,129.0160457,35.07835565,POINT (129.0160457 35.07835565)
2026.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 180-13,서구,송도곡각지,,교차로,2001-02-01,129.0198804,35.07898144,POINT (129.0198804 35.07898144)
2055.0,일반신호 제어,2020-12-31,부산광역시 서구 동대신3동 72-17,서구,구덕로타리윗쪽삼거리(구덕떡집),망양로,교차로,2006-11-01,129.0186965,35.11775185,POINT (129.0186965 35.11775185)
2056.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 704-8,서구,물류센터진출입로,,교차로,2007-10-01,129.0122577,35.05489661,POINT (129.0122577 35.05489661)
2057.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 704-7,서구,물류센타진입구,,교차로,2007-10-01,129.0126835,35.05475784,POINT (129.0126835 35.05475784)
2058.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 704-9,서구,대중교통진출구,,교차로,2007-10-01,129.0122577,35.05489661,POINT (129.0122577 35.05489661)
2059.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 704-10,서구,물류센타 주진출구,,교차로,2007-10-01,129.0122577,35.05489661,POINT (129.0122577 35.05489661)
2060.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 121-11,서구,남항대교입구,,교차로,2008-06-01,129.0226337,35.08082414,POINT (129.0226337 35.08082414)
2061.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 123-15,서구,남항대교공영주차장(남항대교각아래),,교차로,2008-06-01,129.0234993,35.07813964,POINT (129.0234993 35.07813964)
2062.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 123-25,서구,남항대교교각옆,,교차로,2008-06-01,129.0250453,35.08075868,POINT (129.0250453 35.08075868)
2063.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 95-20,서구,세영수산,,교차로,2008-06-01,129.0245985,35.0809788,POINT (129.0245985 35.0809788)
2064.0,전자신호 제어,2020-12-31,부산광역시 서구 동대신동1가 286,서구,화랑초교,,단일로,2009-06-01,129.0223052,35.10981612,POINT (129.0223052 35.10981612)
2065.0,일반신호 제어,2020-12-31,부산광역시 서구 남부민3동 151,서구,남부민2동대진타워앞,,단일로,2013-03-01,129.0234826,35.08732513,POINT (129.0234826 35.08732513)
2066.0,일반신호 제어,2020-12-31,부산광역시 서구 부용동2가 35-1,서구,서구보건소,,단일로,2009-12-01,129.0184702,35.10751381,POINT (129.0184702 35.10751381)
2067.0,전자신호 제어,2020-12-31,부산광역시 서구 서대신동2가 271,서구,서부경찰서,,교차로,2007-05-01,129.0135849,35.10984438,POINT (129.0135849 35.10984438)
2068.0,일반신호 제어,2020-12-31,부산광역시 서구 남부민3동 611-20,서구,부산관광고교(송도상고'송도중학교),,교차로,2004-12-01,129.0221277,35.08245094,POINT (129.0221277 35.08245094)
2069.0,전자신호 제어,2020-12-31,부산광역시 서구 암남동 679-18,서구,송도우체국,,단일로,2012-02-10,129.0174211,35.07874072,POINT (129.0174211 35.07874072)
2073.0,일반신호 제어,2020-12-31,부산광역시 서구 충무대로 186,서구,충무119안전센터 앞,,교차로,2015-03-01,129.0247849,35.08710679,POINT (129.0247849 35.08710679)
2027.0,일반신호 제어,2020-12-31,부산광역시 서구 서대신2동 88-1,서구,대티고개(은하탕),,교차로,2004-02-01,129.0121221,35.10953211,POINT (129.0121221 35.10953211)
2028.0,전자신호 제어,2020-12-31,부산광역시 서구 서대신2동 163-1,서구,대신시장,,교차로,1999-01-01,129.0121221,35.10953211,POINT (129.0121221 35.10953211)
